node,activity_count,retweet_ratio,mention_ratio,reply_ratio,activity_span,is_active
24927,0,0.0,0.0,0.0,0,0
24954,9,0.4444444444444444,0.4444444444444444,0.1111111111111111,230277,1
24959,2,1.0,0.0,0.0,259785,1
25006,20,0.35,0.5,0.15,108728,1
25019,1,1.0,0.0,0.0,0,1
25033,4,0.0,0.5,0.5,226636,1
25053,1,0.0,1.0,0.0,0,1
25063,9,0.3333333333333333,0.5555555555555556,0.1111111111111111,130455,1
25094,3,0.0,1.0,0.0,84014,1
25125,9,0.6666666666666666,0.3333333333333333,0.0,188942,1
25152,0,0.0,0.0,0.0,0,0
25195,1,0.0,1.0,0.0,0,1
25206,6,0.3333333333333333,0.5,0.16666666666666666,167583,1
25227,0,0.0,0.0,0.0,0,0
25247,3,0.6666666666666666,0.3333333333333333,0.0,80853,1
25268,1,1.0,0.0,0.0,0,1
25274,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,96383,1
25281,1,1.0,0.0,0.0,0,1
25288,0,0.0,0.0,0.0,0,0
25309,1,1.0,0.0,0.0,0,1
25388,1,0.0,1.0,0.0,0,1
25391,0,0.0,0.0,0.0,0,0
25396,0,0.0,0.0,0.0,0,0
25399,0,0.0,0.0,0.0,0,0
25432,1,0.0,1.0,0.0,0,1
25440,0,0.0,0.0,0.0,0,0
25478,1,1.0,0.0,0.0,0,1
25505,2,0.5,0.5,0.0,0,1
25522,1,1.0,0.0,0.0,0,1
25527,0,0.0,0.0,0.0,0,0
25529,2,1.0,0.0,0.0,5492,1
25568,0,0.0,0.0,0.0,0,0
25620,0,0.0,0.0,0.0,0,0
25623,2,1.0,0.0,0.0,2212,1
25674,5,0.8,0.2,0.0,177680,1
25675,2,0.5,0.5,0.0,0,1
25699,0,0.0,0.0,0.0,0,0
25710,0,0.0,0.0,0.0,0,0
25798,0,0.0,0.0,0.0,0,0
25801,1,1.0,0.0,0.0,0,1
25810,0,0.0,0.0,0.0,0,0
25812,2,0.5,0.5,0.0,0,1
25819,0,0.0,0.0,0.0,0,0
25886,8,0.125,0.5,0.375,288964,1
25938,0,0.0,0.0,0.0,0,0
25965,2,1.0,0.0,0.0,46260,1
26015,2,0.0,0.5,0.5,0,1
26033,3,0.0,1.0,0.0,0,1
26056,1,1.0,0.0,0.0,0,1
26061,1,0.0,1.0,0.0,0,1
26078,10,0.0,1.0,0.0,302202,1
26104,0,0.0,0.0,0.0,0,0
26118,0,0.0,0.0,0.0,0,0
26126,0,0.0,0.0,0.0,0,0
26129,12,0.25,0.75,0.0,195026,1
26135,3,0.3333333333333333,0.6666666666666666,0.0,0,1
26152,1,0.0,1.0,0.0,0,1
26153,26,0.4230769230769231,0.5769230769230769,0.0,338605,1
26155,0,0.0,0.0,0.0,0,0
26162,4,0.75,0.25,0.0,88528,1
26164,1,0.0,1.0,0.0,0,1
26171,8,0.25,0.5,0.25,260130,1
26173,6,0.6666666666666666,0.3333333333333333,0.0,62737,1
26177,5,0.6,0.4,0.0,210668,1
26190,0,0.0,0.0,0.0,0,0
26233,0,0.0,0.0,0.0,0,0
26245,0,0.0,0.0,0.0,0,0
26332,1,1.0,0.0,0.0,0,1
26339,0,0.0,0.0,0.0,0,0
26345,3,0.3333333333333333,0.6666666666666666,0.0,0,1
26346,0,0.0,0.0,0.0,0,0
26368,0,0.0,0.0,0.0,0,0
26398,46,0.17391304347826086,0.7391304347826086,0.08695652173913043,409254,1
26487,1,1.0,0.0,0.0,0,1
26498,2,1.0,0.0,0.0,146116,1
26527,2,0.5,0.5,0.0,168233,1
26528,1,1.0,0.0,0.0,0,1
26530,0,0.0,0.0,0.0,0,0
26538,1,0.0,1.0,0.0,0,1
26542,0,0.0,0.0,0.0,0,0
26549,1,1.0,0.0,0.0,0,1
26551,0,0.0,0.0,0.0,0,0
26555,0,0.0,0.0,0.0,0,0
26584,0,0.0,0.0,0.0,0,0
26622,0,0.0,0.0,0.0,0,0
26630,1,1.0,0.0,0.0,0,1
26637,0,0.0,0.0,0.0,0,0
26660,2,1.0,0.0,0.0,55018,1
26681,13,0.07692307692307693,0.6923076923076923,0.23076923076923078,251344,1
26720,14,0.5714285714285714,0.42857142857142855,0.0,12718,1
26728,1,1.0,0.0,0.0,0,1
26733,3,0.6666666666666666,0.3333333333333333,0.0,163,1
26747,1,0.0,1.0,0.0,0,1
26752,1,0.0,1.0,0.0,0,1
26755,6,0.16666666666666666,0.5,0.3333333333333333,282222,1
26799,0,0.0,0.0,0.0,0,0
26809,4,0.25,0.5,0.25,726,1
26871,0,0.0,0.0,0.0,0,0
26890,3,0.6666666666666666,0.3333333333333333,0.0,135992,1
27004,1,0.0,1.0,0.0,0,1
27011,0,0.0,0.0,0.0,0,0
27019,0,0.0,0.0,0.0,0,0
27025,0,0.0,0.0,0.0,0,0
27030,0,0.0,0.0,0.0,0,0
27050,2,0.0,1.0,0.0,67789,1
27065,0,0.0,0.0,0.0,0,0
27067,0,0.0,0.0,0.0,0,0
27074,0,0.0,0.0,0.0,0,0
27110,2,0.0,1.0,0.0,0,1
27116,1,1.0,0.0,0.0,0,1
27143,1,1.0,0.0,0.0,0,1
27144,0,0.0,0.0,0.0,0,0
27145,2,0.5,0.5,0.0,345,1
27148,0,0.0,0.0,0.0,0,0
27251,0,0.0,0.0,0.0,0,0
27263,0,0.0,0.0,0.0,0,0
27279,0,0.0,0.0,0.0,0,0
27307,2,0.5,0.5,0.0,257779,1
27309,0,0.0,0.0,0.0,0,0
27314,7,0.5714285714285714,0.42857142857142855,0.0,256638,1
27316,2,0.5,0.5,0.0,0,1
27369,0,0.0,0.0,0.0,0,0
27381,7,0.0,0.7142857142857143,0.2857142857142857,300035,1
27412,5,0.0,1.0,0.0,199745,1
27420,0,0.0,0.0,0.0,0,0
27483,26,0.4230769230769231,0.5384615384615384,0.038461538461538464,156472,1
27484,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,206712,1
27509,2,1.0,0.0,0.0,233882,1
27516,1,1.0,0.0,0.0,0,1
27519,1,1.0,0.0,0.0,0,1
27520,2,0.0,0.5,0.5,0,1
27523,2,0.5,0.5,0.0,0,1
27617,0,0.0,0.0,0.0,0,0
27679,0,0.0,0.0,0.0,0,0
27724,2,0.0,0.5,0.5,0,1
27738,14,0.2857142857142857,0.5714285714285714,0.14285714285714285,27063,1
27778,0,0.0,0.0,0.0,0,0
27794,2,0.0,1.0,0.0,0,1
27817,3,0.3333333333333333,0.6666666666666666,0.0,21169,1
27819,0,0.0,0.0,0.0,0,0
27840,1,1.0,0.0,0.0,0,1
27841,1,0.0,1.0,0.0,0,1
27848,14,0.21428571428571427,0.5714285714285714,0.21428571428571427,105574,1
27850,5,0.0,1.0,0.0,35069,1
27853,3,0.0,0.6666666666666666,0.3333333333333333,191,1
27856,0,0.0,0.0,0.0,0,0
27857,0,0.0,0.0,0.0,0,0
27859,5,0.4,0.6,0.0,40678,1
27864,4,0.0,1.0,0.0,3975,1
27868,10,0.2,0.5,0.3,1140,1
27872,1,0.0,1.0,0.0,0,1
27875,0,0.0,0.0,0.0,0,0
27877,1,1.0,0.0,0.0,0,1
27887,2,0.5,0.5,0.0,0,1
28070,0,0.0,0.0,0.0,0,0
28086,1,1.0,0.0,0.0,0,1
28089,0,0.0,0.0,0.0,0,0
28137,4,0.5,0.25,0.25,37816,1
28264,1,1.0,0.0,0.0,0,1
28304,1,0.0,1.0,0.0,0,1
28316,0,0.0,0.0,0.0,0,0
28345,1,1.0,0.0,0.0,0,1
28366,3,0.6666666666666666,0.3333333333333333,0.0,2047,1
28375,12,0.8333333333333334,0.16666666666666666,0.0,187243,1
28383,3,0.0,1.0,0.0,243153,1
28413,0,0.0,0.0,0.0,0,0
28445,0,0.0,0.0,0.0,0,0
28448,0,0.0,0.0,0.0,0,0
28483,1,1.0,0.0,0.0,0,1
28524,4,0.25,0.75,0.0,1996,1
28586,0,0.0,0.0,0.0,0,0
28589,8,0.5,0.5,0.0,104767,1
28594,1,0.0,1.0,0.0,0,1
28602,1,0.0,1.0,0.0,0,1
28605,2,0.0,0.5,0.5,0,1
28623,0,0.0,0.0,0.0,0,0
28625,2,0.0,0.5,0.5,0,1
28630,1,1.0,0.0,0.0,0,1
28631,0,0.0,0.0,0.0,0,0
28635,0,0.0,0.0,0.0,0,0
28636,2,0.0,0.5,0.5,0,1
28639,0,0.0,0.0,0.0,0,0
28640,0,0.0,0.0,0.0,0,0
28644,6,0.5,0.3333333333333333,0.16666666666666666,161861,1
28648,1,1.0,0.0,0.0,0,1
28655,0,0.0,0.0,0.0,0,0
28668,2,0.5,0.5,0.0,0,1
28672,1,1.0,0.0,0.0,0,1
28683,0,0.0,0.0,0.0,0,0
28687,0,0.0,0.0,0.0,0,0
28698,0,0.0,0.0,0.0,0,0
28704,1,1.0,0.0,0.0,0,1
28705,0,0.0,0.0,0.0,0,0
28711,3,0.3333333333333333,0.6666666666666666,0.0,894,1
28784,0,0.0,0.0,0.0,0,0
28786,1,0.0,1.0,0.0,0,1
28789,5,0.6,0.2,0.2,2330,1
28835,1,1.0,0.0,0.0,0,1
28836,1,1.0,0.0,0.0,0,1
28865,0,0.0,0.0,0.0,0,0
28867,1,1.0,0.0,0.0,0,1
28897,2,0.5,0.5,0.0,0,1
28917,0,0.0,0.0,0.0,0,0
28919,0,0.0,0.0,0.0,0,0
28960,1,0.0,1.0,0.0,0,1
28961,4,0.5,0.5,0.0,61810,1
28962,23,0.7391304347826086,0.21739130434782608,0.043478260869565216,406540,1
28965,12,0.4166666666666667,0.5833333333333334,0.0,117695,1
28970,0,0.0,0.0,0.0,0,0
28995,3,0.3333333333333333,0.6666666666666666,0.0,0,1
28997,6,0.5,0.5,0.0,17669,1
29005,0,0.0,0.0,0.0,0,0
29020,2,0.0,0.5,0.5,0,1
29021,26,0.5769230769230769,0.34615384615384615,0.07692307692307693,369746,1
29049,0,0.0,0.0,0.0,0,0
29112,0,0.0,0.0,0.0,0,0
29140,0,0.0,0.0,0.0,0,0
29144,0,0.0,0.0,0.0,0,0
29146,2,0.0,1.0,0.0,116419,1
29147,0,0.0,0.0,0.0,0,0
29184,0,0.0,0.0,0.0,0,0
29233,1,0.0,1.0,0.0,0,1
29237,3,1.0,0.0,0.0,87044,1
29248,2,0.5,0.5,0.0,0,1
29252,40,0.25,0.675,0.075,278935,1
29256,1,1.0,0.0,0.0,0,1
29259,6,0.0,1.0,0.0,71314,1
29261,0,0.0,0.0,0.0,0,0
29270,0,0.0,0.0,0.0,0,0
29297,0,0.0,0.0,0.0,0,0
29306,0,0.0,0.0,0.0,0,0
29332,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,14102,1
29335,1,1.0,0.0,0.0,0,1
29352,4,0.75,0.25,0.0,30600,1
29384,1,1.0,0.0,0.0,0,1
29385,1,1.0,0.0,0.0,0,1
29388,2,0.5,0.5,0.0,75488,1
29402,2,0.0,1.0,0.0,0,1
29419,1,1.0,0.0,0.0,0,1
29430,3,0.3333333333333333,0.6666666666666666,0.0,1445,1
29439,0,0.0,0.0,0.0,0,0
29445,1,0.0,1.0,0.0,0,1
29461,1,0.0,1.0,0.0,0,1
29467,7,0.0,0.7142857142857143,0.2857142857142857,354622,1
29489,1,1.0,0.0,0.0,0,1
29501,1,1.0,0.0,0.0,0,1
29505,0,0.0,0.0,0.0,0,0
29555,2,0.0,1.0,0.0,77,1
29604,1,1.0,0.0,0.0,0,1
29614,3,0.0,0.6666666666666666,0.3333333333333333,0,1
29765,0,0.0,0.0,0.0,0,0
29799,1,0.0,1.0,0.0,0,1
29887,0,0.0,0.0,0.0,0,0
29916,1,1.0,0.0,0.0,0,1
29984,3,0.6666666666666666,0.3333333333333333,0.0,9,1
30008,0,0.0,0.0,0.0,0,0
30048,2,0.0,0.5,0.5,0,1
30140,0,0.0,0.0,0.0,0,0
30149,0,0.0,0.0,0.0,0,0
30162,3,0.6666666666666666,0.3333333333333333,0.0,6426,1
30185,0,0.0,0.0,0.0,0,0
30228,11,0.18181818181818182,0.5454545454545454,0.2727272727272727,103135,1
30269,1,1.0,0.0,0.0,0,1
30374,5,1.0,0.0,0.0,402342,1
30481,1,1.0,0.0,0.0,0,1
30482,0,0.0,0.0,0.0,0,0
30488,1,0.0,1.0,0.0,0,1
30489,8,0.75,0.25,0.0,94057,1
30552,0,0.0,0.0,0.0,0,0
30578,0,0.0,0.0,0.0,0,0
30605,0,0.0,0.0,0.0,0,0
30616,8,0.5,0.5,0.0,140,1
30657,2,0.5,0.5,0.0,45957,1
30771,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,30400,1
30792,1,1.0,0.0,0.0,0,1
30793,2,0.0,0.5,0.5,0,1
30794,0,0.0,0.0,0.0,0,0
30920,3,0.6666666666666666,0.3333333333333333,0.0,97098,1
30979,0,0.0,0.0,0.0,0,0
30982,1,1.0,0.0,0.0,0,1
31197,1,1.0,0.0,0.0,0,1
31212,0,0.0,0.0,0.0,0,0
31215,0,0.0,0.0,0.0,0,0
31248,0,0.0,0.0,0.0,0,0
31329,12,0.5,0.5,0.0,268929,1
31337,8,0.375,0.5,0.125,190855,1
31362,0,0.0,0.0,0.0,0,0
31382,0,0.0,0.0,0.0,0,0
31387,6,0.5,0.5,0.0,6772,1
31396,1,1.0,0.0,0.0,0,1
31403,0,0.0,0.0,0.0,0,0
31408,1,0.0,1.0,0.0,0,1
31410,1,0.0,1.0,0.0,0,1
31411,1,1.0,0.0,0.0,0,1
31418,0,0.0,0.0,0.0,0,0
31423,2,0.5,0.5,0.0,0,1
31432,3,0.6666666666666666,0.3333333333333333,0.0,37272,1
31462,9,0.3333333333333333,0.5555555555555556,0.1111111111111111,10297,1
31471,4,0.5,0.5,0.0,2193,1
31484,0,0.0,0.0,0.0,0,0
31488,1,1.0,0.0,0.0,0,1
31490,0,0.0,0.0,0.0,0,0
31544,1,0.0,1.0,0.0,0,1
31617,0,0.0,0.0,0.0,0,0
31634,0,0.0,0.0,0.0,0,0
31700,1,1.0,0.0,0.0,0,1
31734,10,0.6,0.4,0.0,126996,1
31743,2,0.0,1.0,0.0,0,1
31755,0,0.0,0.0,0.0,0,0
31775,0,0.0,0.0,0.0,0,0
31917,3,0.0,0.6666666666666666,0.3333333333333333,0,1
31926,11,0.09090909090909091,0.9090909090909091,0.0,337683,1
31929,2,0.0,1.0,0.0,61,1
31949,0,0.0,0.0,0.0,0,0
32101,4,0.25,0.5,0.25,3564,1
32113,11,0.7272727272727273,0.2727272727272727,0.0,251238,1
32118,1,1.0,0.0,0.0,0,1
32244,0,0.0,0.0,0.0,0,0
32284,0,0.0,0.0,0.0,0,0
32297,1,0.0,1.0,0.0,0,1
32314,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,152174,1
32334,0,0.0,0.0,0.0,0,0
32409,0,0.0,0.0,0.0,0,0
32440,6,0.5,0.5,0.0,8518,1
32469,0,0.0,0.0,0.0,0,0
32498,5,0.6,0.4,0.0,3528,1
32529,0,0.0,0.0,0.0,0,0
32592,8,0.25,0.5,0.25,58440,1
32611,5,0.8,0.2,0.0,17693,1
32645,0,0.0,0.0,0.0,0,0
32664,0,0.0,0.0,0.0,0,0
32688,1,1.0,0.0,0.0,0,1
32692,0,0.0,0.0,0.0,0,0
32735,0,0.0,0.0,0.0,0,0
32740,2,0.5,0.5,0.0,43819,1
32747,1,1.0,0.0,0.0,0,1
32789,4,1.0,0.0,0.0,105323,1
32841,1,1.0,0.0,0.0,0,1
32844,3,0.3333333333333333,0.6666666666666666,0.0,1461,1
32894,0,0.0,0.0,0.0,0,0
32950,0,0.0,0.0,0.0,0,0
33033,1,0.0,1.0,0.0,0,1
33034,1,0.0,1.0,0.0,0,1
33128,0,0.0,0.0,0.0,0,0
33146,6,0.5,0.3333333333333333,0.16666666666666666,4943,1
33177,0,0.0,0.0,0.0,0,0
33196,0,0.0,0.0,0.0,0,0
33214,1,1.0,0.0,0.0,0,1
33219,4,0.25,0.5,0.25,2276,1
33227,0,0.0,0.0,0.0,0,0
33228,3,0.6666666666666666,0.3333333333333333,0.0,61756,1
33250,0,0.0,0.0,0.0,0,0
33256,0,0.0,0.0,0.0,0,0
33259,2,0.0,0.5,0.5,0,1
33349,3,1.0,0.0,0.0,118279,1
33420,0,0.0,0.0,0.0,0,0
33678,0,0.0,0.0,0.0,0,0
33730,0,0.0,0.0,0.0,0,0
33784,27,0.7037037037037037,0.25925925925925924,0.037037037037037035,153193,1
33806,1,1.0,0.0,0.0,0,1
33807,0,0.0,0.0,0.0,0,0
33809,0,0.0,0.0,0.0,0,0
33871,1,1.0,0.0,0.0,0,1
33947,1,1.0,0.0,0.0,0,1
33952,1,1.0,0.0,0.0,0,1
33954,4,1.0,0.0,0.0,25008,1
33958,1,1.0,0.0,0.0,0,1
34005,2,0.5,0.5,0.0,109385,1
34050,2,0.5,0.5,0.0,39462,1
34148,1,1.0,0.0,0.0,0,1
34226,4,0.0,1.0,0.0,615,1
34280,0,0.0,0.0,0.0,0,0
34290,0,0.0,0.0,0.0,0,0
34294,2,1.0,0.0,0.0,4787,1
34298,0,0.0,0.0,0.0,0,0
34394,0,0.0,0.0,0.0,0,0
34399,2,0.5,0.5,0.0,0,1
34427,1,1.0,0.0,0.0,0,1
34574,0,0.0,0.0,0.0,0,0
34608,1,0.0,1.0,0.0,0,1
34616,1,1.0,0.0,0.0,0,1
34618,2,0.0,1.0,0.0,0,1
34677,0,0.0,0.0,0.0,0,0
34719,0,0.0,0.0,0.0,0,0
34929,0,0.0,0.0,0.0,0,0
35006,0,0.0,0.0,0.0,0,0
35059,3,0.3333333333333333,0.6666666666666666,0.0,120374,1
35088,1,0.0,1.0,0.0,0,1
35124,2,0.5,0.5,0.0,0,1
35140,0,0.0,0.0,0.0,0,0
35156,2,0.0,0.5,0.5,0,1
35180,0,0.0,0.0,0.0,0,0
35184,15,0.8666666666666667,0.13333333333333333,0.0,247839,1
35280,2,0.5,0.5,0.0,100,1
35333,0,0.0,0.0,0.0,0,0
35339,3,0.0,1.0,0.0,196311,1
35340,0,0.0,0.0,0.0,0,0
35344,30,0.5333333333333333,0.36666666666666664,0.1,124263,1
35390,0,0.0,0.0,0.0,0,0
35391,1,1.0,0.0,0.0,0,1
35401,3,0.0,0.6666666666666666,0.3333333333333333,0,1
35404,0,0.0,0.0,0.0,0,0
35475,1,0.0,1.0,0.0,0,1
35640,0,0.0,0.0,0.0,0,0
35726,10,0.1,0.8,0.1,37258,1
35809,2,1.0,0.0,0.0,222422,1
35840,0,0.0,0.0,0.0,0,0
35904,0,0.0,0.0,0.0,0,0
35922,1,1.0,0.0,0.0,0,1
35975,4,0.0,0.75,0.25,264307,1
35987,0,0.0,0.0,0.0,0,0
35989,0,0.0,0.0,0.0,0,0
35993,13,0.0,0.6923076923076923,0.3076923076923077,2604,1
36015,2,0.5,0.5,0.0,178537,1
36029,0,0.0,0.0,0.0,0,0
36082,1,1.0,0.0,0.0,0,1
36083,4,0.5,0.25,0.25,100311,1
36124,2,0.0,0.5,0.5,0,1
36233,0,0.0,0.0,0.0,0,0
36258,4,0.25,0.75,0.0,87626,1
36264,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,1453,1
36268,1,0.0,1.0,0.0,0,1
36269,0,0.0,0.0,0.0,0,0
36271,15,0.7333333333333333,0.26666666666666666,0.0,143203,1
36282,0,0.0,0.0,0.0,0,0
36289,6,0.16666666666666666,0.8333333333333334,0.0,57256,1
36292,0,0.0,0.0,0.0,0,0
36293,3,0.0,1.0,0.0,148695,1
36294,0,0.0,0.0,0.0,0,0
36297,1,1.0,0.0,0.0,0,1
36298,0,0.0,0.0,0.0,0,0
36300,3,1.0,0.0,0.0,123,1
36303,1,0.0,1.0,0.0,0,1
36304,0,0.0,0.0,0.0,0,0
36313,2,0.0,0.5,0.5,0,1
36332,1,1.0,0.0,0.0,0,1
36358,1,0.0,1.0,0.0,0,1
36428,0,0.0,0.0,0.0,0,0
36473,0,0.0,0.0,0.0,0,0
36474,4,0.0,0.75,0.25,230484,1
36514,0,0.0,0.0,0.0,0,0
36535,3,0.6666666666666666,0.3333333333333333,0.0,51282,1
36540,3,0.6666666666666666,0.3333333333333333,0.0,106,1
36567,0,0.0,0.0,0.0,0,0
36596,3,0.3333333333333333,0.6666666666666666,0.0,0,1
36606,0,0.0,0.0,0.0,0,0
36613,3,0.0,1.0,0.0,340979,1
36652,1,1.0,0.0,0.0,0,1
36666,1,1.0,0.0,0.0,0,1
36712,1,1.0,0.0,0.0,0,1
36717,2,0.5,0.5,0.0,269120,1
36720,1,1.0,0.0,0.0,0,1
36729,23,0.8260869565217391,0.17391304347826086,0.0,217516,1
36747,0,0.0,0.0,0.0,0,0
36754,0,0.0,0.0,0.0,0,0
36757,2,1.0,0.0,0.0,421555,1
36799,2,0.0,0.5,0.5,0,1
36808,2,0.0,1.0,0.0,0,1
36869,1,1.0,0.0,0.0,0,1
36874,3,0.6666666666666666,0.3333333333333333,0.0,194,1
36961,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,10879,1
36969,1,1.0,0.0,0.0,0,1
36981,0,0.0,0.0,0.0,0,0
36989,56,0.017857142857142856,0.8571428571428571,0.125,417027,1
37043,4,0.25,0.75,0.0,0,1
37049,6,0.16666666666666666,0.5,0.3333333333333333,25617,1
37153,0,0.0,0.0,0.0,0,0
37176,1,0.0,1.0,0.0,0,1
37219,0,0.0,0.0,0.0,0,0
37221,0,0.0,0.0,0.0,0,0
37231,0,0.0,0.0,0.0,0,0
37341,0,0.0,0.0,0.0,0,0
37343,0,0.0,0.0,0.0,0,0
37435,0,0.0,0.0,0.0,0,0
37489,0,0.0,0.0,0.0,0,0
37582,9,0.7777777777777778,0.2222222222222222,0.0,341487,1
37650,1,0.0,1.0,0.0,0,1
37655,7,0.0,0.5714285714285714,0.42857142857142855,66165,1
37657,2,0.0,0.5,0.5,0,1
37665,2,0.5,0.5,0.0,0,1
37720,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,6894,1
37726,4,0.25,0.5,0.25,160393,1
37727,1,0.0,1.0,0.0,0,1
37728,0,0.0,0.0,0.0,0,0
37733,1,1.0,0.0,0.0,0,1
37737,7,0.5714285714285714,0.2857142857142857,0.14285714285714285,206444,1
37741,3,0.3333333333333333,0.6666666666666666,0.0,172702,1
37742,6,0.16666666666666666,0.5,0.3333333333333333,250956,1
37756,1,1.0,0.0,0.0,0,1
37761,0,0.0,0.0,0.0,0,0
37766,1,1.0,0.0,0.0,0,1
37795,0,0.0,0.0,0.0,0,0
37805,0,0.0,0.0,0.0,0,0
37811,1,0.0,1.0,0.0,0,1
37820,0,0.0,0.0,0.0,0,0
37901,4,0.0,1.0,0.0,273588,1
37914,0,0.0,0.0,0.0,0,0
38053,2,0.5,0.5,0.0,18,1
38070,2,0.0,0.5,0.5,0,1
38082,0,0.0,0.0,0.0,0,0
38089,1,0.0,1.0,0.0,0,1
38090,1,1.0,0.0,0.0,0,1
38224,0,0.0,0.0,0.0,0,0
38226,0,0.0,0.0,0.0,0,0
38228,0,0.0,0.0,0.0,0,0
38236,6,0.16666666666666666,0.8333333333333334,0.0,87069,1
38252,0,0.0,0.0,0.0,0,0
38316,0,0.0,0.0,0.0,0,0
38382,0,0.0,0.0,0.0,0,0
38445,0,0.0,0.0,0.0,0,0
38460,0,0.0,0.0,0.0,0,0
38472,0,0.0,0.0,0.0,0,0
38603,0,0.0,0.0,0.0,0,0
38634,3,0.6666666666666666,0.3333333333333333,0.0,297596,1
38789,2,0.0,1.0,0.0,375,1
38804,9,0.8888888888888888,0.1111111111111111,0.0,292924,1
38834,0,0.0,0.0,0.0,0,0
38899,0,0.0,0.0,0.0,0,0
38900,2,0.5,0.5,0.0,0,1
38914,4,0.75,0.25,0.0,279390,1
38942,2,0.5,0.5,0.0,0,1
38977,0,0.0,0.0,0.0,0,0
39029,4,0.75,0.25,0.0,38096,1
39031,0,0.0,0.0,0.0,0,0
39041,0,0.0,0.0,0.0,0,0
39064,2,0.0,1.0,0.0,0,1
39072,0,0.0,0.0,0.0,0,0
39086,4,0.5,0.5,0.0,154697,1
39089,17,0.35294117647058826,0.5294117647058824,0.11764705882352941,400489,1
39103,0,0.0,0.0,0.0,0,0
39132,9,0.4444444444444444,0.5555555555555556,0.0,193993,1
39225,1,0.0,1.0,0.0,0,1
39263,5,0.4,0.6,0.0,102194,1
39336,1,1.0,0.0,0.0,0,1
39356,1,0.0,1.0,0.0,0,1
39411,0,0.0,0.0,0.0,0,0
39412,1,1.0,0.0,0.0,0,1
39420,7,0.2857142857142857,0.7142857142857143,0.0,10355,1
39421,1,1.0,0.0,0.0,0,1
39434,1,1.0,0.0,0.0,0,1
39456,0,0.0,0.0,0.0,0,0
39497,3,1.0,0.0,0.0,17035,1
39563,0,0.0,0.0,0.0,0,0
39574,1,0.0,1.0,0.0,0,1
39582,6,0.6666666666666666,0.3333333333333333,0.0,114791,1
39657,0,0.0,0.0,0.0,0,0
39660,17,0.7058823529411765,0.29411764705882354,0.0,344154,1
39688,3,0.6666666666666666,0.3333333333333333,0.0,27438,1
39797,0,0.0,0.0,0.0,0,0
39867,2,0.5,0.5,0.0,0,1
39869,0,0.0,0.0,0.0,0,0
39874,2,0.0,0.5,0.5,0,1
39889,15,0.3333333333333333,0.6,0.06666666666666667,517683,1
39892,10,0.6,0.4,0.0,10774,1
39893,3,0.0,0.6666666666666666,0.3333333333333333,0,1
39898,0,0.0,0.0,0.0,0,0
39919,2,1.0,0.0,0.0,105403,1
39928,0,0.0,0.0,0.0,0,0
39965,2,1.0,0.0,0.0,46,1
39992,0,0.0,0.0,0.0,0,0
40036,1,1.0,0.0,0.0,0,1
40049,0,0.0,0.0,0.0,0,0
40084,1,1.0,0.0,0.0,0,1
40233,0,0.0,0.0,0.0,0,0
40240,1,0.0,1.0,0.0,0,1
40374,1,1.0,0.0,0.0,0,1
40384,1,0.0,1.0,0.0,0,1
40396,1,1.0,0.0,0.0,0,1
40415,1,1.0,0.0,0.0,0,1
40441,5,0.6,0.4,0.0,15294,1
40445,3,0.3333333333333333,0.6666666666666666,0.0,0,1
40451,0,0.0,0.0,0.0,0,0
40458,0,0.0,0.0,0.0,0,0
40468,1,0.0,1.0,0.0,0,1
40478,15,0.0,1.0,0.0,296434,1
40505,0,0.0,0.0,0.0,0,0
40507,1,1.0,0.0,0.0,0,1
40550,9,0.2222222222222222,0.6666666666666666,0.1111111111111111,177250,1
40575,2,0.0,0.5,0.5,0,1
40592,1,0.0,1.0,0.0,0,1
40649,1,1.0,0.0,0.0,0,1
40698,3,1.0,0.0,0.0,19338,1
40699,0,0.0,0.0,0.0,0,0
40725,0,0.0,0.0,0.0,0,0
40737,0,0.0,0.0,0.0,0,0
40754,1,1.0,0.0,0.0,0,1
40815,0,0.0,0.0,0.0,0,0
40817,2,0.0,0.5,0.5,0,1
40863,1,1.0,0.0,0.0,0,1
40912,0,0.0,0.0,0.0,0,0
40926,1,0.0,1.0,0.0,0,1
40934,1,1.0,0.0,0.0,0,1
40958,1,0.0,1.0,0.0,0,1
40971,3,0.3333333333333333,0.6666666666666666,0.0,223248,1
41067,3,1.0,0.0,0.0,119114,1
41069,1,0.0,1.0,0.0,0,1
41073,2,0.5,0.5,0.0,0,1
41130,0,0.0,0.0,0.0,0,0
41170,1,1.0,0.0,0.0,0,1
41180,3,1.0,0.0,0.0,138646,1
41183,0,0.0,0.0,0.0,0,0
41186,0,0.0,0.0,0.0,0,0
41189,2,0.0,0.5,0.5,0,1
41243,0,0.0,0.0,0.0,0,0
41254,2,0.0,0.5,0.5,0,1
41367,1,0.0,1.0,0.0,0,1
41477,2,0.0,1.0,0.0,75179,1
41526,2,0.5,0.5,0.0,0,1
41551,5,0.4,0.6,0.0,55877,1
41777,0,0.0,0.0,0.0,0,0
