node,in_degree,out_degree,degree,clustering
44287,11,37,48,0.19568151147098514
44302,20,100,120,0.1553398058252427
44377,9,25,34,0.17
44445,1,43,44,0.1982281284606866
44499,9,21,30,0.23809523809523808
44511,13,36,49,0.44950213371266
44611,20,25,45,0.25133689839572193
44620,67,83,150,0.49076230399006365
44655,10,104,114,0.31392632524708
44658,8,91,99,0.43034128097241703
44689,14,21,35,0.3722943722943723
44693,9,31,40,0.2172043010752688
44694,13,18,31,0.543859649122807
44697,4,16,20,0.1695906432748538
44701,6,33,39,0.32954545454545453
44712,15,26,41,0.3694581280788177
44714,3,4,7,0.0
44737,22,35,57,0.3463414634146341
44750,1,14,15,0.3516483516483517
44778,6,7,13,0.4666666666666667
44807,3,32,35,0.19696969696969696
44817,14,32,46,0.35285285285285284
44827,5,7,12,0.41818181818181815
44840,12,29,41,0.4403361344537815
44926,10,16,26,0.25
44937,4,9,13,0.17777777777777778
45000,3,16,19,0.25833333333333336
45112,10,14,24,0.24836601307189543
45137,43,67,110,0.2739495798319328
45210,18,135,153,0.19033915724563208
45224,2,3,5,0.0
45250,17,4,21,0.1368421052631579
45305,8,4,12,0.10909090909090909
45356,42,24,66,0.45852187028657615
45360,1,1,2,0.0
45395,11,6,17,0.24358974358974358
45462,8,9,17,0.14545454545454545
45605,24,54,78,0.2881944444444444
45618,9,7,16,0.509090909090909
45638,2,6,8,0.3333333333333333
45655,1,4,5,0.6666666666666666
45683,3,11,14,0.21818181818181817
45707,12,27,39,0.1455026455026455
45711,13,20,33,0.29473684210526313
45713,4,10,14,0.24444444444444444
45793,0,36,36,0.3142857142857143
45799,7,1,8,0.07142857142857142
45810,6,31,37,0.3064516129032258
45831,14,13,27,0.4033333333333333
45846,14,73,87,0.15017543859649124
45848,14,41,55,0.2821461609620722
45858,4,24,28,0.3333333333333333
45909,10,41,51,0.2765957446808511
45952,13,0,13,0.038461538461538464
45980,11,22,33,0.3852813852813853
45981,10,19,29,0.4057971014492754
45983,17,72,89,0.28324324324324324
46021,6,5,11,0.1111111111111111
46027,5,4,9,0.3333333333333333
46040,6,32,38,0.2518939393939394
46042,25,32,57,0.5581395348837209
46080,4,9,13,0.1111111111111111
46150,7,42,49,0.27167019027484146
46158,14,32,46,0.25882352941176473
46170,54,139,193,0.24666945957268538
46175,31,6,37,0.45276292335115864
46225,10,9,19,0.5128205128205128
46319,4,33,37,0.30634920634920637
46328,34,40,74,0.3098982423681776
46336,2,15,17,0.1619047619047619
46339,22,25,47,0.5014245014245015
46342,13,58,71,0.2903954802259887
46344,3,14,17,0.35
46413,4,17,21,0.09803921568627451
46454,8,10,18,0.41818181818181815
46465,6,15,21,0.14285714285714285
46480,14,29,43,0.3315508021390374
46484,31,31,62,0.14153561517113783
46503,15,16,31,0.47953216374269003
46518,31,25,56,0.37322695035460995
46528,42,111,153,0.19864426760978485
46531,27,17,44,0.3078817733990148
46535,13,63,76,0.18757763975155278
46540,8,16,24,0.39473684210526316
46590,38,56,94,0.2395295467584624
46593,1,15,16,0.3142857142857143
46609,5,12,17,0.26373626373626374
46658,26,40,66,0.3468013468013468
46676,12,13,25,0.275
46682,13,5,18,0.30718954248366015
46795,53,39,92,0.5131694468832309
46799,10,100,110,0.2491089108910891
46861,7,16,23,0.45098039215686275
46919,13,20,33,0.4420289855072464
46922,25,49,74,0.3072261072261072
46973,7,33,40,0.3693181818181818
46990,5,16,21,0.49264705882352944
47003,12,25,37,0.33004926108374383
47009,7,14,21,0.1523809523809524
47038,18,65,83,0.2759615384615385
47042,7,15,22,0.28104575163398693
47074,3,20,23,0.12105263157894737
47208,8,44,52,0.21877551020408162
47215,8,4,12,0.03571428571428571
47223,11,41,52,0.13902439024390245
47232,11,28,39,0.15024630541871922
47257,8,8,16,0.2
47283,12,31,43,0.2571428571428571
47299,3,52,55,0.1425339366515837
47312,3,24,27,0.24333333333333335
47329,4,12,16,0.2692307692307692
47335,5,108,113,0.12215426435609922
47388,23,23,46,0.23931623931623933
47419,11,62,73,0.2744579587519831
47470,18,52,70,0.29219600725952816
47477,13,50,63,0.27215686274509804
47490,10,1,11,0.09090909090909091
47491,39,39,78,0.31245791245791243
47517,10,14,24,0.3508771929824561
47559,12,89,101,0.17134831460674158
47561,7,105,112,0.19712488769092543
47579,5,8,13,0.07272727272727272
47594,7,26,33,0.5073891625615764
47656,23,9,32,0.37471264367816093
47658,8,17,25,0.4502923976608187
47674,14,16,30,0.5543478260869565
47685,11,54,65,0.2577132486388385
47706,8,17,25,0.20261437908496732
47727,23,91,114,0.2244120940649496
47735,3,76,79,0.14912280701754385
47759,61,113,174,0.3075214217708664
47768,24,25,49,0.292358803986711
47772,2,2,4,0.0
47800,22,58,80,0.26705446853516657
47828,6,2,8,0.047619047619047616
47885,21,22,43,0.18233618233618235
47926,7,6,13,0.28888888888888886
47990,10,67,77,0.16400304414003045
48038,2,21,23,0.20952380952380953
48046,25,39,64,0.3212669683257919
48050,6,13,19,0.32051282051282054
48140,7,12,19,0.1794871794871795
48143,3,33,36,0.24621212121212122
48167,5,16,21,0.2631578947368421
48207,20,70,90,0.2400932400932401
48225,14,74,88,0.2743428359866716
48247,7,56,63,0.3983050847457627
48349,4,24,28,0.4492307692307692
48357,12,21,33,0.40476190476190477
48370,17,6,23,0.11688311688311688
48501,16,20,36,0.2684729064039409
48592,3,18,21,0.15789473684210525
48634,7,43,50,0.26763285024154587
48635,14,28,42,0.3349206349206349
48636,3,0,3,0.3333333333333333
48643,28,13,41,0.1781512605042017
48673,0,31,31,0.22580645161290322
48682,26,23,49,0.4794871794871795
48727,12,51,63,0.15184513006654568
48786,60,50,110,0.288662486938349
48799,5,9,14,0.16666666666666666
48915,23,25,48,0.19838056680161945
48933,20,15,35,0.64
48954,12,28,40,0.3465909090909091
48971,13,1,14,0.21978021978021978
48995,5,11,16,0.28205128205128205
48998,1,2,3,0.0
49004,19,40,59,0.5072463768115942
49007,76,79,155,0.4338935574229692
49035,32,30,62,0.3719512195121951
49039,7,9,16,0.509090909090909
49093,77,176,253,0.2626514611546686
49098,5,33,38,0.5597147950089126
49125,62,54,116,0.45524691358024694
49138,19,34,53,0.6410256410256411
49205,3,98,101,0.19082684620239848
49207,7,34,41,0.22103386809269163
49524,4,88,92,0.1797752808988764
49610,7,13,20,0.5166666666666667
49772,1,12,13,0.2564102564102564
49780,18,16,34,0.296551724137931
49783,3,15,18,0.225
49865,7,19,26,0.15789473684210525
49895,28,45,73,0.2901960784313726
50176,7,15,22,0.45588235294117646
50178,14,26,40,0.3201058201058201
50179,11,21,32,0.2608695652173913
50182,55,34,89,0.3702435312024353
50185,2,28,30,0.17701149425287357
50197,7,6,13,0.6060606060606061
50229,16,41,57,0.30917874396135264
50263,5,8,13,0.2727272727272727
50325,10,36,46,0.2777777777777778
50329,48,33,81,0.39514066496163686
50373,2,28,30,0.2671957671957672
50382,4,13,17,0.25274725274725274
50402,2,10,12,0.15555555555555556
50424,15,47,62,0.4336734693877551
50551,2,10,12,0.4222222222222222
50554,13,21,34,0.3952569169960474
50557,6,20,26,0.2554112554112554
50561,18,14,32,0.4789473684210526
50572,9,22,31,0.4426877470355731
50578,7,1,8,0.32142857142857145
50598,25,62,87,0.28928884986830555
50605,23,61,84,0.4008461131676362
50607,9,94,103,0.27339281628917866
50617,9,61,70,0.28365384615384615
50623,5,14,19,0.3142857142857143
50627,4,57,61,0.19298245614035087
50644,9,53,62,0.18658280922431866
50653,15,41,56,0.2909090909090909
50657,3,5,8,0.26666666666666666
50690,7,4,11,0.26666666666666666
50693,5,10,15,0.1282051282051282
50701,3,25,28,0.34
50778,6,9,15,0.038461538461538464
50793,2,31,33,0.2623655913978495
50814,2,11,13,0.42424242424242425
50848,10,34,44,0.3077816492450639
50853,15,37,52,0.24738675958188153
50887,5,40,45,0.37564102564102564
50892,4,21,25,0.23550724637681159
50904,5,23,28,0.18972332015810275
50911,12,105,117,0.34120966319873036
50925,32,81,113,0.31179775280898875
50973,3,10,13,0.26666666666666666
51001,4,6,10,0.2222222222222222
51099,6,29,35,0.2721774193548387
51169,13,121,134,0.3117079889807163
51171,5,21,26,0.3203463203463203
51177,35,61,96,0.3082706766917293
51204,7,26,33,0.1737891737891738
51226,2,34,36,0.2857142857142857
51235,10,56,66,0.3057644110275689
51241,23,53,76,0.3640810621942697
51257,10,11,21,0.22727272727272727
51260,11,10,21,0.38461538461538464
51303,2,42,44,0.34219269102990035
51332,15,15,30,0.17753623188405798
51409,1,5,6,0.3
51430,6,32,38,0.2518939393939394
51564,6,22,28,0.1471861471861472
51570,6,13,19,0.2692307692307692
51573,3,4,7,0.23809523809523808
51574,4,8,12,0.25
51597,6,26,32,0.18461538461538463
51631,7,46,53,0.16751700680272108
51637,17,12,29,0.3233333333333333
51651,5,71,76,0.2522831050228311
51804,10,11,21,0.8496732026143791
51934,18,38,56,0.36469344608879495
51996,9,7,16,0.21818181818181817
52062,2,21,23,0.2761904761904762
52090,20,37,57,0.26876876876876876
52122,11,17,28,0.2597402597402597
52184,2,38,40,0.1721194879089616
52278,3,14,17,0.2857142857142857
52285,30,60,90,0.35432667690732206
52308,10,34,44,0.2281639928698752
52440,18,7,25,0.43478260869565216
52444,1,7,8,0.6666666666666666
52447,9,75,84,0.25274725274725274
52469,13,2,15,0.0989010989010989
52544,7,13,20,0.21794871794871795
52627,14,28,42,0.14039408866995073
52654,1,12,13,0.11538461538461539
52673,1,10,11,0.23636363636363636
52764,5,2,7,0.0
52780,13,21,34,0.17391304347826086
52802,6,7,13,0.4642857142857143
52908,5,94,99,0.22620380739081747
53000,10,8,18,0.509090909090909
53015,13,21,34,0.2857142857142857
53422,7,79,86,0.29503407984420643
53505,6,32,38,0.34274193548387094
53542,16,30,46,0.221505376344086
53562,6,8,14,0.2222222222222222
53606,1,10,11,0.2222222222222222
53628,2,7,9,0.19047619047619047
53654,4,5,9,0.4
53701,5,5,10,0.5333333333333333
53741,8,19,27,0.14210526315789473
53784,5,5,10,0.4
53828,3,5,8,0.4
53861,14,39,53,0.3829268292682927
53920,17,5,22,0.3333333333333333
54221,6,0,6,0.06666666666666667
54264,15,16,31,0.4901185770750988
54267,1,4,5,0.2
54275,49,94,143,0.3436783636043026
54282,23,13,36,0.301994301994302
54317,3,133,136,0.21348826611984506
54400,18,71,89,0.20348101265822785
54525,1,4,5,0.16666666666666666
54569,10,23,33,0.3230769230769231
54649,5,15,20,0.13970588235294118
54723,13,12,25,0.35294117647058826
54731,7,14,21,0.13333333333333333
54785,4,6,10,0.5333333333333333
54786,4,4,8,1.0
54800,3,9,12,0.2222222222222222
54839,9,36,45,0.4096728307254623
54843,18,13,31,0.42857142857142855
54859,7,17,24,0.2426470588235294
54916,15,34,49,0.27927927927927926
54917,53,98,151,0.40033361134278567
54960,18,91,109,0.28197088465845466
55010,6,22,28,0.11067193675889328
55131,4,6,10,0.17857142857142858
55271,16,28,44,0.3441295546558704
55351,8,24,32,0.19658119658119658
55380,19,50,69,0.3611922852133255
55428,13,31,44,0.17142857142857143
55475,16,12,28,0.10461538461538461
55595,3,10,13,0.4222222222222222
55597,19,27,46,0.2087087087087087
55601,4,25,29,0.21693121693121692
55650,4,39,43,0.4097560975609756
55707,2,8,10,0.16666666666666666
55757,4,22,26,0.35144927536231885
55770,8,87,95,0.2938871473354232
55787,15,38,53,0.48582995951417
55822,6,7,13,0.2222222222222222
56004,11,8,19,0.41818181818181815
56023,3,11,14,0.23076923076923078
56042,21,54,75,0.18542199488491048
56060,10,34,44,0.3167220376522702
56164,0,86,86,0.199452804377565
56285,4,73,77,0.2800608828006088
56290,4,6,10,0.14285714285714285
56340,26,106,132,0.3734553775743707
56352,7,99,106,0.17316017316017315
56455,1,1,2,0.0
56476,12,59,71,0.25960061443932414
56481,15,44,59,0.33636363636363636
56521,16,2,18,0.10457516339869281
56571,6,40,46,0.18461538461538463
56604,5,50,55,0.30857142857142855
56616,9,10,19,0.3939393939393939
56636,5,67,72,0.3075531433740389
56718,10,20,30,0.23157894736842105
56724,13,15,28,0.47058823529411764
56732,4,7,11,0.3333333333333333
56751,8,10,18,0.5272727272727272
56802,14,18,32,0.39473684210526316
56876,15,76,91,0.28876844323998796
56917,2,9,11,0.23636363636363636
56938,17,51,68,0.15309200603318251
57057,5,8,13,0.1388888888888889
57100,11,6,17,0.0380952380952381
57360,27,18,45,0.23025210084033612
57398,7,22,29,0.30303030303030304
57651,3,19,22,0.17894736842105263
57743,10,1,11,0.2545454545454545
57770,10,30,40,0.26814516129032256
57780,6,28,34,0.296551724137931
57782,11,29,40,0.21171171171171171
57812,3,25,28,0.5333333333333333
57826,3,4,7,0.3333333333333333
57970,1,14,15,0.34065934065934067
58221,8,26,34,0.4700854700854701
58256,3,62,65,0.34003172924378633
58290,8,20,28,0.16996047430830039
58328,11,15,26,0.3006535947712418
58337,2,18,20,0.3368421052631579
58418,5,6,11,0.2222222222222222
58466,6,15,21,0.23333333333333334
58472,2,9,11,0.2222222222222222
58503,5,7,12,0.45454545454545453
58514,38,61,99,0.30727848101265826
58606,8,27,35,0.23809523809523808
58614,4,9,13,0.21818181818181817
58619,4,45,49,0.1285024154589372
58630,5,6,11,0.2222222222222222
58763,0,15,15,0.38095238095238093
58794,7,37,44,0.3121951219512195
58834,1,22,23,0.35064935064935066
58837,17,8,25,0.46190476190476193
58843,5,140,145,0.34093211752786223
58896,7,31,38,0.3118279569892473
59071,2,5,7,0.4
59084,4,5,9,0.2
59085,17,57,74,0.2781954887218045
59095,11,14,25,0.4789473684210526
59108,4,45,49,0.39903381642512076
59132,12,13,25,0.34558823529411764
59226,4,23,27,0.2
59583,1,80,81,0.18449367088607596
59584,9,11,20,0.28205128205128205
59661,12,54,66,0.2779220779220779
59784,27,91,118,0.21434707903780068
59790,2,23,25,0.23715415019762845
59809,5,12,17,0.47435897435897434
59876,14,19,33,0.49
59905,1,121,122,0.19104683195592287
60279,3,188,191,0.23341677096370464
60308,7,9,16,0.2
60315,1,6,7,0.13333333333333333
60336,7,27,34,0.1282051282051282
60356,6,11,17,0.09090909090909091
60378,1,14,15,0.25274725274725274
60434,7,20,27,0.31333333333333335
60457,3,10,13,0.15555555555555556
60553,29,61,90,0.23860727086533537
60627,12,8,20,0.17582417582417584
60632,1,19,20,0.23391812865497075
60718,1,1,2,0.0
60739,12,17,29,0.14210526315789473
60741,39,88,127,0.3118556701030928
60744,1,12,13,0.2727272727272727
60780,3,1,4,0.0
60821,4,6,10,0.25
60932,2,2,4,0.0
60951,4,22,26,0.0735930735930736
61039,2,9,11,0.25
61199,6,20,26,0.24110671936758893
61221,28,28,56,0.39313399778516056
61405,9,44,53,0.29393939393939394
61959,1,8,9,0.14285714285714285
61978,4,3,7,0.3
61986,3,38,41,0.11806543385490754
62042,3,7,10,0.32142857142857145
62071,15,37,52,0.25853658536585367
62076,29,38,67,0.33024976873265494
62116,8,86,94,0.26192259675405744
62125,27,16,43,0.2571428571428571
62258,8,23,31,0.37
62331,4,6,10,0.4666666666666667
62337,2,4,6,0.3333333333333333
62525,4,27,31,0.2698412698412698
62541,11,38,49,0.3953488372093023
62591,7,26,33,0.17846153846153845
62620,9,13,22,0.11538461538461539
62827,1,12,13,0.3939393939393939
63103,6,25,31,0.3446153846153846
63112,10,13,23,0.2426470588235294
63129,6,4,10,0.4
63285,3,14,17,0.13186813186813187
63323,2,1,3,0.0
63375,3,13,16,0.21904761904761905
63474,4,39,43,0.16951219512195123
63525,12,4,16,0.0380952380952381
63561,1,125,126,0.17187096774193547
63578,2,28,30,0.23015873015873015
63579,3,13,16,0.2948717948717949
63586,10,22,32,0.4311594202898551
63644,6,7,13,0.3090909090909091
63658,4,42,46,0.2547065337763012
63694,2,24,26,0.18769230769230769
63789,1,1,2,0.0
63793,13,11,24,0.3974358974358974
63835,2,30,32,0.11264367816091954
63863,2,2,4,0.3333333333333333
63934,15,21,36,0.4891304347826087
64073,7,54,61,0.23097643097643097
64119,2,35,37,0.1873015873015873
64354,1,6,7,0.0
64371,3,23,26,0.4426877470355731
64413,13,23,36,0.21739130434782608
64494,6,67,73,0.2791922739244952
64518,9,63,72,0.21378968253968253
64547,6,11,17,0.48717948717948717
64591,4,25,29,0.2857142857142857
64763,4,11,15,0.3939393939393939
64772,17,13,30,0.5652173913043478
64851,1,29,30,0.27586206896551724
64871,5,13,18,0.41904761904761906
64882,24,84,108,0.3066905005107252
64934,6,39,45,0.23205128205128206
64964,3,11,14,0.16363636363636364
65040,9,11,20,0.24358974358974358
65041,13,20,33,0.15862068965517243
65274,2,5,7,0.06666666666666667
65390,3,36,39,0.2746031746031746
65486,1,22,23,0.2077922077922078
65515,6,54,60,0.1376659678546471
65564,4,18,22,0.26143790849673204
65610,2,4,6,0.06666666666666667
65641,2,11,13,0.24242424242424243
65728,14,16,30,0.2413793103448276
65746,3,5,8,0.26666666666666666
65762,6,20,26,0.1774891774891775
65795,18,57,75,0.3384180790960452
65855,8,4,12,0.3888888888888889
65857,2,4,6,0.2
65885,7,24,31,0.28774928774928776
65887,21,131,152,0.16290726817042606
65889,2,7,9,0.14285714285714285
65910,10,22,32,0.20553359683794467
65912,2,23,25,0.10144927536231885
65932,28,26,54,0.3588039867109635
65935,11,32,43,0.3048128342245989
65997,6,25,31,0.21333333333333335
66063,10,58,68,0.23785310734463277
66066,5,25,30,0.25666666666666665
66067,5,8,13,0.6388888888888888
66068,18,18,36,0.5169230769230769
66072,9,30,39,0.4576612903225806
66073,11,19,30,0.4714285714285714
66104,14,67,81,0.29151138716356106
66105,4,4,8,0.38095238095238093
66113,4,14,18,0.4166666666666667
66159,6,43,49,0.15282392026578073
66235,20,16,36,0.3415384615384615
66238,6,15,21,0.3088235294117647
66243,1,35,36,0.2957983193277311
66394,8,30,38,0.1889483065953654
66463,6,66,72,0.32727272727272727
66473,6,16,22,0.19852941176470587
66477,3,2,5,0.4
66479,6,5,11,0.5
66481,4,19,23,0.2982456140350877
66482,3,6,9,0.5333333333333333
66496,5,14,19,0.2
66505,6,16,22,0.26666666666666666
66507,3,12,15,0.12121212121212122
66510,7,6,13,0.35555555555555557
66511,5,7,12,0.3888888888888889
66538,1,19,20,0.3157894736842105
66609,7,14,21,0.31666666666666665
66644,2,12,14,0.42424242424242425
66732,8,21,29,0.4415954415954416
66745,4,0,4,0.5
66803,5,58,63,0.18753781004234724
66811,7,5,12,0.3181818181818182
66815,1,6,7,0.3333333333333333
66937,8,10,18,0.24358974358974358
66941,12,3,15,0.4380952380952381
67125,1,52,53,0.3114630467571644
67171,1,18,19,0.2222222222222222
67346,5,19,24,0.17543859649122806
67347,2,4,6,0.3
67396,15,7,22,0.19883040935672514
67467,11,24,35,0.213768115942029
67470,2,6,8,0.2
67476,6,14,20,0.3660130718954248
67504,12,154,166,0.12877674342642495
67647,9,31,40,0.17540322580645162
67677,5,18,23,0.13725490196078433
67692,3,16,19,0.23333333333333334
67721,9,5,14,0.7333333333333333
67738,3,14,17,0.25833333333333336
67747,20,177,197,0.21527614571092832
67816,44,143,187,0.2552149464901143
68135,3,84,87,0.1368330464716007
68193,10,11,21,0.46153846153846156
68387,10,13,23,0.4166666666666667
68392,26,35,61,0.3262411347517731
68465,1,17,18,0.49264705882352944
68644,13,64,77,0.5163690476190477
68677,13,53,66,0.26484975541579314
68878,4,25,29,0.30666666666666664
68970,9,191,200,0.227169689119171
68977,3,3,6,0.3333333333333333
69020,3,28,31,0.23891625615763548
69030,17,15,32,0.2683982683982684
69031,15,33,48,0.26450742240215924
69091,2,2,4,0.16666666666666666
69162,13,76,89,0.24342324342324342
69245,7,9,16,0.13333333333333333
69269,11,24,35,0.31216931216931215
69270,22,24,46,0.43951612903225806
69376,8,55,63,0.5084745762711864
69392,5,34,39,0.2492063492063492
69405,1,27,28,0.17094017094017094
69447,5,52,57,0.2487770789657582
69471,32,25,57,0.42819148936170215
69782,1,2,3,0.0
69806,4,5,9,0.4
70030,3,76,79,0.31954887218045114
70035,35,48,83,0.4716346153846154
70122,5,6,11,0.6
70126,6,49,55,0.16816326530612244
70137,7,13,20,0.5128205128205128
70190,5,1,6,0.0
70275,10,81,91,0.20555555555555555
70281,70,36,106,0.22702702702702704
70355,39,40,79,0.6074074074074074
70359,4,72,76,0.3112633181126332
70375,14,32,46,0.2912912912912913
70380,22,59,81,0.28239026969857217
70384,6,22,28,0.4743083003952569
70388,14,16,30,0.40350877192982454
70416,3,22,25,0.18181818181818182
70453,3,4,7,0.26666666666666666
70458,13,14,27,0.30434782608695654
70647,4,12,16,0.1794871794871795
70692,3,14,17,0.18095238095238095
70865,5,1,6,0.06666666666666667
70887,8,11,19,0.15
71004,11,49,60,0.3062409288824383
71279,6,13,19,0.19852941176470587
71395,4,11,15,0.5151515151515151
71430,0,38,38,0.16927453769559034
71665,3,32,35,0.11693548387096774
71810,5,13,18,0.225
72124,2,5,7,0.7333333333333333
72167,1,23,24,0.1422924901185771
72193,38,4,42,0.18492176386913228
72241,3,7,10,0.5357142857142857
72288,5,19,24,0.15584415584415584
72289,5,18,23,0.3263157894736842
72329,16,78,94,0.32735821334116955
72366,0,55,55,0.18855218855218855
72413,6,1,7,0.047619047619047616
72689,2,5,7,0.1
73171,5,17,22,0.25146198830409355
73193,15,10,25,0.3952380952380952
73195,5,29,34,0.4112903225806452
73230,8,32,40,0.3137254901960784
73264,6,8,14,0.21794871794871795
73345,5,17,22,0.39869281045751637
73346,18,9,27,0.42391304347826086
73347,21,15,36,0.3471264367816092
73350,17,48,65,0.3502722323049002
73351,1,35,36,0.4588235294117647
73353,5,16,21,0.36666666666666664
73355,22,25,47,0.22994652406417113
73357,28,61,89,0.2898926323583858
73359,9,66,75,0.218612818261633
73361,18,37,55,0.2541062801932367
73366,30,32,62,0.2948717948717949
73367,20,75,95,0.24475524475524477
73369,5,19,24,0.35177865612648224
73415,5,3,8,0.2
73468,1,39,40,0.28879892037786775
73470,9,21,30,0.4266666666666667
73473,5,75,80,0.23603603603603604
73475,9,5,14,0.22727272727272727
73645,1,14,15,0.14285714285714285
73710,7,50,57,0.40816326530612246
73790,5,28,33,0.3522167487684729
73908,12,32,44,0.35988620199146515
73949,4,14,18,0.26143790849673204
73994,2,34,36,0.1443850267379679
74073,1,5,6,0.0
74077,1,37,38,0.15765765765765766
74171,1,7,8,0.14285714285714285
74216,2,6,8,0.4666666666666667
74261,5,6,11,0.23809523809523808
74274,20,12,32,0.21921182266009853
74322,22,45,67,0.4016326530612245
74343,2,5,7,0.2
74355,5,1,6,0.26666666666666666
74567,5,23,28,0.20948616600790515
74571,3,11,14,0.32727272727272727
74581,3,65,68,0.31655011655011656
74620,2,7,9,0.2857142857142857
74766,23,27,50,0.3549257759784076
74783,14,33,47,0.20317460317460317
74836,6,7,13,0.4888888888888889
75040,1,12,13,0.3181818181818182
75051,3,10,13,0.19696969696969696
75079,12,74,86,0.2007992007992008
75080,13,45,58,0.2802960222016651
75089,1,12,13,0.3333333333333333
75091,8,132,140,0.18794818413139025
75104,5,42,47,0.12659698025551683
75105,9,16,25,0.22077922077922077
75139,7,13,20,0.4444444444444444
75141,11,14,25,0.13186813186813187
75349,2,117,119,0.2353374594753905
75350,10,146,156,0.1817666509211148
75480,1,7,8,0.2857142857142857
75534,9,43,52,0.2917547568710359
75548,10,40,50,0.24390243902439024
75561,11,25,36,0.24923076923076923
75567,4,63,67,0.16490384615384615
75791,5,9,14,0.16363636363636364
75871,1,24,25,0.35507246376811596
75920,3,27,30,0.245014245014245
76071,10,26,36,0.27350427350427353
76171,22,36,58,0.4012820512820513
76290,1,72,73,0.1717527386541471
76405,3,75,78,0.20216216216216215
76427,6,30,36,0.3314393939393939
76472,9,45,54,0.28122109158186864
76500,4,20,24,0.3368421052631579
76670,7,11,18,0.4166666666666667
76771,5,2,7,0.2
76796,8,43,51,0.22591362126245848
76825,17,64,81,0.3435897435897436
76831,14,25,39,0.5292307692307693
76834,45,61,106,0.2590990990990991
76843,25,39,64,0.5180023228803716
76860,10,31,41,0.31048387096774194
76960,14,2,16,0.3516483516483517
77086,9,79,88,0.2074001947419669
77167,27,14,41,0.6324786324786325
77171,33,24,57,0.40853658536585363
77173,15,35,50,0.3195121951219512
77180,6,3,9,0.4666666666666667
77189,13,40,53,0.35517970401691334
77190,1,20,21,0.4142857142857143
77194,37,135,172,0.1895593869731801
77227,35,53,88,0.3142857142857143
77232,25,40,65,0.27070707070707073
77239,45,41,86,0.32393483709273185
77245,35,18,53,0.3427450980392157
77316,3,75,78,0.23027027027027028
77332,24,79,103,0.31225534477566996
77447,1,57,58,0.2161654135338346
77512,1,7,8,0.14285714285714285
77638,11,49,60,0.3248979591836735
78073,2,6,8,0.2
78175,8,10,18,0.4583333333333333
78178,9,17,26,0.3438735177865613
78276,1,13,14,0.08791208791208792
78297,5,27,32,0.21937321937321938
78351,2,50,52,0.19058823529411764
78362,33,81,114,0.3781121751025992
78455,3,21,24,0.16666666666666666
78461,7,16,23,0.051470588235294115
78536,5,1,6,0.3333333333333333
78547,4,21,25,0.18181818181818182
78551,1,9,10,0.08888888888888889
78626,1,0,1,0.0
78657,13,22,35,0.16615384615384615
78666,3,28,31,0.1693121693121693
78714,3,4,7,0.06666666666666667
78866,4,21,25,0.15151515151515152
78869,6,40,46,0.20256410256410257
78887,6,16,22,0.19166666666666668
79139,14,70,84,0.2929984779299848
79187,11,72,83,0.2454054054054054
79268,6,12,18,0.15151515151515152
79397,5,8,13,0.4642857142857143
79401,4,30,34,0.1425287356321839
79477,13,35,48,0.27801268498942916
79530,14,22,36,0.24923076923076923
79539,25,36,61,0.3633633633633634
79581,10,12,22,0.11904761904761904
79740,7,144,151,0.19716394716394717
79760,12,116,128,0.36019283746556474
79841,3,8,11,0.10714285714285714
79869,13,31,44,0.10121457489878542
79953,1,89,90,0.14938712972420837
79970,22,27,49,0.2215909090909091
80130,1,2,3,1.0
80254,1,8,9,0.39285714285714285
80298,10,82,92,0.27762722071665163
80485,1,11,12,0.34545454545454546
80501,4,30,34,0.2160919540229885
80502,14,20,34,0.36243386243386244
80687,1,18,19,0.30718954248366015
80892,6,53,59,0.30774410774410776
80984,3,30,33,0.3586206896551724
81181,10,61,71,0.1885245901639344
81222,6,40,46,0.29152148664343785
81227,2,55,57,0.2895622895622896
81336,1,6,7,0.6
81480,2,8,10,0.25
81576,7,24,31,0.43333333333333335
81664,4,19,23,0.13450292397660818
81683,5,22,27,0.5714285714285714
81789,12,197,209,0.18305190096343105
81795,4,16,20,0.06666666666666667
81841,5,22,27,0.17316017316017315
81842,3,24,27,0.2210144927536232
81851,1,14,15,0.23076923076923078
81869,10,18,28,0.29411764705882354
81883,6,12,18,0.14166666666666666
81925,4,12,16,0.16666666666666666
81941,17,96,113,0.2865388579674294
81986,3,57,60,0.16040100250626566
82038,12,38,50,0.39591836734693875
82043,2,9,11,0.3333333333333333
82507,4,5,9,0.47619047619047616
82622,9,13,22,0.175
82623,1,15,16,0.3523809523809524
82707,4,26,30,0.12807881773399016
82792,6,18,24,0.4263157894736842
82804,6,47,53,0.2960222016651249
82948,2,13,15,0.2692307692307692
82961,7,23,30,0.17666666666666667
83025,3,10,13,0.4393939393939394
83086,6,24,30,0.24
83093,3,24,27,0.42028985507246375
83096,23,63,86,0.3593350383631714
83114,5,100,105,0.14385556202679092
83150,4,10,14,0.2
83232,1,8,9,0.25
83261,3,10,13,0.10909090909090909
83284,3,69,72,0.3619047619047619
83297,2,18,20,0.1568627450980392
83362,11,13,24,0.34558823529411764
83374,23,24,47,0.16307692307692306
83376,1,1,2,0.0
83393,15,40,55,0.3001107419712071
83411,3,12,15,0.2909090909090909
83434,7,14,21,0.20952380952380953
83519,25,23,48,0.08620689655172414
83654,4,20,24,0.20476190476190476
83678,9,10,19,0.2
83700,12,41,53,0.48414376321353064
